"year","age","gender","uli","region"
2,39,"male",68.567611682722,"north"
2,32,"male",26.8740440988818,"north"
2,30,"male",41.8572514522736,"north"
6,36,"male",77.8,"north"
3,33,"male",65.4943329276419,"south"
2,37,"female",78.5599160082705,"north"
1,39,"male",62.5868045050906,"north"
1,31,"female",58.7567039870112,"south"
1,36,"female",70.8048996153381,"north"
1,39,"female",72.1602031748055,"south"
3,36,"female",66.2025135938756,"north"
6,36,"male",60.1,"south"
2,32,"female",39.9359714829718,"north"
3,38,"female",39.193800454443,"south"
3,35,"male",39.8919208826614,"south"
1,37,"male",47.4308183064641,"south"
2,36,"male",51.5912065753626,"south"
3,32,"male",65.4518659556023,"north"
3,35,"female",59.0090034668059,"south"
6,33,"female",82.5,"south"
1,38,"female",61.2519038727091,"south"
3,32,"female",40.6317905833795,"south"
1,38,"male",41.8627489004664,"north"
2,33,"female",83.0218720396986,"north"
6,30,"male",55,"south"
6,31,"female",66.1433464274832,"north"
3,35,"female",50.4811255862144,"south"
1,33,"male",39.820606124905,"south"
1,39,"female",48.3226228526978,"north"
2,39,"male",36.510119315237,"south"
6,32,"male",47.7181217404505,"north"
1,35,"male",37.2833909095151,"south"
1,36,"female",69.2108421056466,"north"
2,31,"male",34.7035524932587,"south"
1,35,"male",56.9043019635812,"south"
1,34,"female",55.8873080964345,"south"
6,39,"male",45.9,"south"
2,31,"female",58.7605135020681,"north"
2,37,"female",49.4410555381007,"north"
2,38,"female",73.8144329282951,"north"
6,34,"female",56.4126788912727,"north"
2,37,"female",57.1644650192831,"north"
3,37,"male",61.4897504671715,"north"
2,37,"female",60.7129887790619,"south"
3,38,"female",41.5402598142182,"north"
2,32,"female",39.9703959317403,"south"
1,30,"male",25.7168775176887,"south"
3,37,"male",44.664729911174,"north"
6,31,"male",27.1,"north"
3,36,"female",39.5723877455625,"south"
3,35,"male",49.1558709245274,"south"
1,36,"female",67.3281472238021,"north"
2,33,"female",47.3297654574904,"north"
2,38,"male",68.6293904522481,"north"
3,38,"female",50.8091581849874,"north"
2,30,"female",46.2880110207667,"south"
3,34,"female",74.5718962038367,"north"
3,30,"female",56.0974255119636,"south"
2,36,"male",77.3156257794752,"north"
6,38,"male",60.6,"south"
6,30,"male",43.1,"north"
1,30,"female",61.0253708174374,"south"
2,30,"female",72.8677444204779,"north"
3,32,"male",45.1630578786668,"south"
3,31,"female",48.9251231997279,"south"
3,38,"male",65.3248620468378,"south"
3,39,"female",51.1681707097561,"north"
3,32,"female",74.9034753972713,"south"
1,35,"male",52.6528086558256,"south"
1,39,"female",56.6783499272981,"south"
6,37,"female",66.3,"south"
3,31,"female",61.3783019678254,"south"
6,36,"female",55.5,"south"
3,39,"male",64.313488993066,"north"
2,31,"male",51.1669930049329,"north"
3,30,"female",51.3390349337802,"south"
3,31,"female",49.3427832857114,"north"
2,36,"female",80.3794075687322,"north"
3,30,"male",28.4120821177046,"north"
1,38,"female",67.4010124234777,"north"
2,30,"male",64.6981207846929,"south"
2,39,"male",38.3118261518613,"north"
6,37,"male",44.3,"south"
2,33,"male",31.1623343507219,"north"
2,34,"female",67.0240215863913,"north"
1,38,"male",77.9695363331791,"north"
2,36,"male",81.2066152494065,"north"
3,38,"female",42.2206517145149,"north"
2,35,"female",62.0655160342218,"south"
1,36,"male",61.9093171623046,"south"
6,39,"male",54,"north"
1,31,"male",39.6137432164577,"south"
1,30,"female",66.2800722299816,"north"
6,37,"male",58.8,"south"
3,30,"male",61.5336353423072,"north"
1,35,"female",51.7786969514318,"north"
6,32,"female",51,"south"
3,39,"female",34.4027408093394,"south"
1,37,"male",27.2803976015734,"south"
3,39,"male",61.3640849614178,"north"
1,34,"female",78.7785730610132,"north"
6,32,"female",66.3,"south"
3,32,"male",46.6576530655746,"north"
3,39,"female",50.3105317872999,"south"
3,30,"female",68.1168433114254,"south"
1,30,"female",59.7750343847027,"south"
1,35,"male",56.4895437531367,"south"
1,32,"male",45.5687469373104,"north"
2,34,"male",59.6759377310223,"south"
3,32,"female",64.4417712395124,"south"
6,36,"male",43.9,"south"
2,36,"female",56.3734182963228,"north"
2,37,"male",55.8978546668048,"south"
1,34,"female",77.3350042731594,"south"
2,31,"male",58.8665507194948,"south"
1,35,"female",72.0900433130238,"north"
1,36,"female",69.3641275512458,"north"
3,31,"female",26.6403991686419,"south"
3,35,"male",66.4297181697524,"south"
6,38,"female",47.4846358425516,"north"
1,35,"female",68.3141420857305,"south"
6,33,"male",54.5,"south"
1,32,"male",61.4097314637477,"north"
3,34,"male",29.0691192073004,"south"
6,36,"female",67.6532419469802,"north"
1,39,"female",37.9723949810899,"north"
2,34,"female",41.1410463505575,"south"
2,33,"female",64.0824832911937,"south"
3,33,"male",36.7499591840194,"south"
6,35,"female",40.5,"south"
2,39,"female",41.3203540878981,"south"
1,38,"male",73.8728060682314,"south"
3,32,"female",44.2799233683233,"north"
6,38,"female",49,"south"
3,30,"female",65.7221443418748,"south"
2,36,"male",54.1980892312796,"north"
1,32,"female",61.5078656029897,"south"
6,39,"male",55.1,"north"
1,37,"female",36.7087771715523,"south"
6,34,"female",51.5,"south"
6,39,"male",65.7,"south"
6,31,"male",60.7,"south"
2,36,"female",64.9232914545275,"north"
3,36,"male",85.9582541863033,"south"
6,38,"male",46.2,"south"
3,34,"female",73.3368244594362,"south"
6,35,"male",40.1,"south"
1,39,"female",68.3136347798996,"south"
6,30,"female",52.7,"north"
6,36,"male",42.2337476975517,"north"
1,32,"male",60.9952717143452,"north"
2,35,"female",54.872252752282,"north"
3,32,"male",36.0120550652877,"north"
6,39,"female",52.9,"south"
2,36,"female",62.8026104222851,"south"
3,39,"female",20.7683259026255,"south"
2,36,"female",63.1144442454623,"north"
6,38,"male",56.9,"south"
1,32,"male",43.7985412613864,"north"
1,35,"female",58.0994201131539,"south"
6,38,"male",39.9,"north"
2,35,"male",53.796567200573,"south"
1,36,"female",30.8045700579118,"south"
1,31,"female",54.8221579924295,"south"
1,33,"male",45.0996118979222,"north"
6,30,"female",70.5391050477676,"north"
3,35,"female",41.3633566245486,"south"
3,38,"female",48.8902033138582,"south"
1,37,"male",22.3105061913092,"north"
3,34,"female",53.7777937150782,"south"
3,36,"male",27.0571133922269,"south"
1,36,"male",68.3722886182827,"south"
2,35,"male",51.3234551478359,"north"
2,32,"female",46.4991464487435,"north"
2,35,"male",44.7481526474884,"north"
1,31,"female",73.7975401753482,"south"
2,33,"male",47.6925066517788,"north"
3,32,"male",21.3711020026002,"north"
3,39,"male",53.257720440034,"north"
1,33,"male",71.5246996787266,"north"
6,36,"female",59.8,"south"
2,38,"male",47.8455937866994,"south"
1,30,"male",51.6154126286067,"north"
2,35,"female",62.5376223834667,"north"
1,35,"female",74.024403451383,"south"
6,36,"male",51,"north"
2,39,"female",59.1892607409659,"south"
1,39,"female",49.106295731892,"south"
3,36,"male",66.4072052512813,"south"
1,37,"male",69.6773571223808,"south"
6,32,"male",37.8,"north"
1,34,"female",54.9684052540753,"south"
6,35,"male",51.1,"south"
2,39,"female",63.3872907411041,"south"
1,34,"male",41.1878270465215,"south"
3,36,"male",34.7460323625518,"south"
3,37,"female",41.6279921124698,"north"
3,36,"female",57.7263262787727,"north"
3,30,"female",60.5261818473686,"north"
1,31,"female",80.9348446861172,"north"
1,36,"female",47.5146819477737,"south"
1,37,"female",37.6731073958199,"north"
1,38,"male",48.7261103187004,"north"
2,37,"female",44.5709571722893,"south"
1,32,"male",54.469208573983,"north"
3,33,"male",64.3743342902491,"south"
6,36,"male",68.3046603472916,"north"
1,31,"female",65.8873955152612,"north"
6,30,"male",47.8,"north"
6,37,"male",37.3,"north"
3,37,"female",42.394125502551,"south"
1,34,"male",48.1339109565621,"south"
1,31,"male",34.8752945256057,"north"
1,30,"female",59.0800460560679,"south"
2,35,"male",52.4877914205232,"south"
6,37,"female",67.8,"south"
1,39,"female",38.5646552443073,"south"
6,39,"male",49.3,"south"
2,37,"male",42.7433129792728,"north"
1,39,"male",42.8708546501952,"south"
1,38,"male",36.2553045870043,"south"
3,35,"female",66.9935657301652,"north"
3,37,"female",48.1622996510005,"north"
2,34,"female",63.6751190778802,"south"
1,35,"female",53.4154528500132,"north"
2,38,"female",75.275496270682,"south"
3,37,"male",45.0134708157096,"south"
6,35,"male",44.4,"south"
2,31,"female",52.2897954286423,"south"
3,31,"female",88.1875307767434,"north"
3,37,"male",78.7789052082115,"north"
3,35,"female",64.0603172188868,"north"
6,37,"female",55.5,"south"
1,33,"female",58.1281701014902,"south"
6,37,"male",42.0728292756452,"north"
1,39,"female",59.5615299720432,"south"
2,38,"male",70.7775650106711,"south"
3,30,"male",60.3279832909696,"south"
6,37,"male",45.4595538795021,"north"
6,31,"male",74.9,"south"
1,34,"male",62.8659664335325,"north"
2,37,"female",63.3110069947252,"south"
6,37,"male",73.1,"south"
2,34,"male",47.7158497040595,"south"
3,33,"female",41.7038217132741,"south"
6,36,"female",77.8,"south"
2,33,"male",38.9261213246663,"south"
2,39,"male",38.1668498403457,"north"
2,35,"female",56.1063149692594,"south"
2,35,"male",81.0656785540276,"south"
3,38,"female",85.9328010354365,"south"
3,33,"male",54.2368359489755,"north"
3,30,"female",63.6177552358673,"north"
3,30,"male",42.0649094111101,"south"
3,37,"male",58.7730019112271,"south"
3,38,"male",38.1901824878491,"south"
3,30,"male",60.0091351099832,"south"
1,37,"male",87.3371289552921,"north"
3,38,"female",47.692625675883,"north"
2,38,"male",46.9386838011541,"north"
3,38,"male",59.6852700547776,"south"
2,35,"female",73.4652370335983,"south"
1,34,"male",41.2429214705628,"south"
1,36,"female",59.5611965988484,"north"
6,38,"female",38.6,"north"
1,38,"female",79.8672261965333,"south"
2,35,"female",39.3417001133814,"south"
2,30,"male",53.3636033501429,"north"
3,39,"female",63.2756019155197,"north"
2,31,"male",65.4289161613136,"north"
6,32,"female",47.1,"south"
1,39,"male",54.5818405384242,"south"
3,37,"male",61.1946645359626,"north"
3,35,"female",35.619703015246,"south"
6,39,"female",63.3,"south"
2,39,"male",28.4849112601828,"north"
2,31,"female",38.2652564447665,"south"
6,31,"female",74.3524376657866,"north"
6,39,"male",46,"north"
6,34,"male",61.3,"south"
6,33,"male",57.6,"north"
3,34,"male",48.1209193038493,"north"
3,32,"female",49.4605099052869,"south"
3,37,"male",56.9943298765921,"south"
3,33,"male",18.6441533396496,"south"
6,39,"male",48.9847637549401,"north"
3,37,"male",32.3798354683165,"south"
2,38,"female",61.3098591007541,"south"
2,35,"female",67.0066871024695,"north"
2,30,"female",61.2259997921146,"south"
2,39,"female",42.555159224557,"north"
6,38,"male",22.1,"south"
3,33,"male",65.4409441135466,"north"
6,38,"female",44.9850188853665,"north"
2,33,"male",28.8655129077443,"south"
2,32,"male",21.613128932502,"north"
2,36,"male",22.3458256704843,"north"
6,38,"female",43.7512188852623,"north"
1,38,"male",74.8385781323308,"south"
3,34,"female",45.1558785807532,"north"
6,38,"female",63.5284949546788,"north"
3,34,"male",30.0598452301637,"south"
6,37,"male",69.6,"south"
2,32,"female",40.0799803017235,"north"
2,37,"female",63.8647612514678,"south"
6,38,"female",60.4120993815017,"north"
3,35,"male",37.9563861553019,"south"
2,37,"male",70.8184249773734,"north"
1,34,"male",81.837344064445,"north"
2,34,"male",53.3047638447933,"south"
3,39,"male",30.3202172705941,"north"
2,34,"female",77.8035486017637,"south"
1,35,"female",58.4343459400728,"north"
1,31,"female",81.2689443829709,"north"
1,39,"female",64.8669612100587,"south"
6,39,"male",50.2948174685456,"north"
2,37,"male",37.5190315170316,"south"
1,31,"male",51.3315000977543,"north"
3,31,"male",63.9560788017326,"south"
2,30,"female",54.5817400133257,"south"
3,39,"female",78.614434101211,"south"
3,38,"female",66.9586478365883,"south"
3,35,"male",41.6699517748558,"south"
6,38,"male",35.5,"south"
6,37,"female",39.2168327143144,"north"
3,31,"female",49.9359975445634,"south"
6,32,"male",64.1,"south"
3,38,"female",75.0368828165189,"north"
1,35,"male",56.9578523229187,"south"
6,30,"female",79.9,"south"
3,30,"male",69.3088399445792,"north"
6,32,"male",62.9,"south"
2,32,"female",69.5491142293902,"north"
6,32,"male",62.2,"south"
3,30,"female",75.5059176968055,"south"
3,30,"female",58.2753586021832,"south"
6,34,"female",63.5,"south"
3,38,"female",72.4248872029846,"south"
1,36,"female",23.192122515167,"south"
3,32,"female",75.6783268163059,"north"
3,36,"female",69.1300227607446,"south"
2,38,"female",29.0284800086722,"north"
3,30,"male",26.0107654909948,"north"
1,34,"female",49.0941776949618,"north"
3,31,"male",31.2002095396493,"north"
2,37,"male",40.0339352422229,"north"
1,33,"male",49.0580876635925,"south"
1,37,"male",54.9182651625452,"north"
3,36,"female",54.52119840591,"south"
1,35,"male",57.2510952131568,"north"
6,31,"male",66.9,"south"
1,37,"female",58.883501890221,"north"
3,37,"female",25.2947526189787,"north"
2,36,"male",37.561528207361,"south"
6,34,"male",40.8,"north"
3,38,"female",45.66651331977,"north"
1,34,"female",44.0280125016402,"south"
2,31,"female",57.2681274661047,"north"
2,33,"male",32.8404316762114,"south"
3,37,"female",65.2584422489938,"south"
6,39,"male",32.6,"north"
1,39,"female",81.1339779581957,"north"
2,35,"male",34.3639615553702,"north"
6,39,"female",39.1969852656204,"north"
2,37,"male",55.5682518608982,"north"
2,32,"male",31.2753692464475,"north"
1,33,"male",76.6569309758044,"south"
6,32,"female",57.8928563788809,"north"
6,39,"male",46.8,"south"
2,39,"female",75.7659093138668,"south"
6,36,"female",58.9,"south"
2,38,"female",54.7110152482059,"south"
2,34,"male",45.7410396488442,"south"
1,36,"female",72.1006550214417,"north"
3,39,"male",67.5071174216073,"north"
6,37,"male",53.3440329792448,"north"
1,39,"male",42.9011533604161,"north"
1,31,"female",77.3559960663586,"north"
6,36,"female",54.0418462182498,"north"
6,30,"female",76.1,"south"
3,36,"female",71.274087951569,"north"
1,32,"male",39.6899945792742,"north"
1,39,"female",61.2249872231412,"south"
3,38,"female",57.9159341932473,"north"
6,39,"female",71.0098770964237,"north"
1,36,"female",60.4127828126408,"north"
2,38,"male",67.5296617623221,"north"
6,37,"female",69.4726922669519,"north"
2,37,"female",55.3175915015399,"south"
3,31,"female",36.5568023640383,"north"
3,36,"male",65.0788229407178,"north"
1,30,"male",62.5832249511838,"south"
2,31,"female",69.0377096379514,"south"
3,35,"female",66.0759427887554,"north"
3,31,"male",49.5901576049721,"south"
1,38,"female",75.0803437027386,"north"
6,32,"female",69.8,"south"
6,39,"female",46.6,"south"
6,30,"male",37.6,"south"
1,34,"male",46.3880645044071,"north"
6,31,"male",47.8,"south"
6,30,"male",60.4,"north"
2,34,"male",39.095563022033,"north"
3,30,"male",45.5686684419903,"south"
3,30,"female",81.1625896148759,"north"
6,34,"female",50.3,"south"
3,35,"female",43.9332535756678,"south"
2,39,"male",60.4192202483712,"north"
6,33,"male",43.7,"north"
1,32,"female",60.6760092162639,"north"
1,39,"female",77.4238916991921,"south"
6,36,"female",45.7,"south"
1,36,"female",87.9552499061235,"north"
3,35,"male",42.3030373695762,"south"
6,37,"male",64.4532062809904,"north"
1,32,"female",68.7693083692875,"north"
1,34,"male",61.5613494805402,"north"
6,37,"female",73.3,"north"
3,39,"male",39.7726430073161,"south"
3,31,"female",51.4880507583851,"south"
2,34,"female",79.747031644476,"south"
3,35,"male",47.0238750619689,"south"
1,33,"male",53.1042169285345,"north"
6,36,"male",49.5,"north"
3,30,"male",41.8124722367407,"north"
1,36,"male",44.6482246105365,"south"
6,30,"female",66.3,"south"
3,30,"male",35.6467919635781,"south"
1,31,"male",60.7114523379557,"north"
2,36,"male",60.0985319266417,"south"
1,37,"male",49.4258689656371,"north"
2,31,"male",67.1191059746488,"north"
1,34,"male",53.2905936869905,"north"
1,35,"female",55.5104150224427,"north"
3,30,"male",61.0843439725559,"south"
2,37,"female",61.5429213738501,"north"
2,35,"female",72.1311427939359,"north"
2,30,"male",38.3065211217103,"south"
1,36,"male",43.8772012118647,"south"
2,39,"female",50.2093738211311,"north"
2,32,"male",61.3315737583392,"north"
3,30,"male",78.9805025923252,"north"
1,36,"male",77.4555244526328,"south"
6,36,"male",21.3,"north"
3,31,"female",51.8396916338073,"north"
1,39,"female",77.1101727551421,"south"
6,34,"female",79.0446838771356,"north"
1,34,"female",42.8987211695111,"north"
3,33,"male",29.2335290452231,"north"
1,37,"male",36.4589626552816,"south"
6,39,"male",65.4312632016116,"north"
1,34,"male",47.1568532376618,"north"
6,38,"female",71.6629967663764,"north"
3,33,"male",20.2760797611472,"south"
6,39,"male",56.2,"north"
6,39,"female",52.5123130609562,"north"
2,36,"female",63.018145161906,"north"
2,37,"female",56.1398702361185,"north"
6,32,"male",59.4,"south"
2,33,"male",55.4794202832918,"north"
6,37,"male",50.7,"south"
1,39,"female",43.3151184712746,"north"
6,33,"male",47.6,"south"
1,39,"female",52.873413418512,"north"
6,38,"female",32,"south"
3,32,"male",53.7127857195059,"north"
2,35,"female",66.0090752671919,"south"
3,32,"male",79.7404423588015,"north"
6,35,"male",43.4784596123891,"north"
6,36,"female",42.2,"south"
1,36,"male",48.4538297510053,"south"
6,39,"male",75.7,"south"
1,33,"male",45.5681848527247,"north"
6,35,"female",44.3936375793983,"north"
1,39,"female",48.6278758765713,"north"
2,36,"female",32.4252219841174,"north"
6,39,"female",40.6,"north"
1,32,"female",38.9463770725003,"south"
2,36,"female",62.8456217522174,"south"
1,34,"male",49.3145887703035,"north"
2,31,"male",36.8149390708,"north"
2,31,"male",63.0689180934191,"south"
3,31,"male",31.2827313514579,"south"
2,32,"female",71.2563624303129,"north"
2,31,"female",57.776268781717,"north"
3,38,"female",50.191107449133,"south"
6,38,"female",42.7514243570329,"north"
1,39,"female",63.9553910386707,"north"
